Data;Vendas_Semana;Feriado_Semana;Temperatura_F;Temperatura_C;Preco_Gasolina;Inflação;Desemprego;
07/01/2011;573545,96;0;12,39;-10,89;2,882;0,19%;6,61%;
07/01/2011;1083071,14;0;6,23;-14,32;2,891;0,13%;6,87%;
07/01/2011;933960,3;0;30,1;-1,06;3,193;0,13%;9,13%;
07/01/2011;1224175,99;0;31,34;-0,37;3,351;0,13%;7,77%;
07/01/2011;1843030,95;0;31,43;-0,32;3,193;0,20%;7,34%;
07/01/2011;629152,06;0;44,24;6,8;2,976;0,21%;8,03%;
07/01/2011;873954,7;0;32,56;0,31;3,193;0,14%;8,46%;
07/01/2011;1122034,48;0;27,81;-2,33;3,193;0,13%;5,11%;
07/01/2011;1178641,71;0;30,72;-0,71;3,351;0,13%;8,25%;
07/01/2011;558794,63;0;29;-1,67;3,193;0,20%;7,34%;
07/01/2011;938149,21;0;21,13;-6,04;3,193;0,13%;7,91%;
07/01/2011;1568159,48;0;34,42;1,34;3,351;0,14%;7,83%;
07/01/2011;1402902,47;0;37,64;3,13;3,287;0,13%;14,02%;
07/01/2011;455952,18;0;32,56;0,31;3,193;0,13%;10,26%;
07/01/2011;451077,21;0;44,24;6,8;2,976;0,21%;8,03%;
07/01/2011;1311986,87;0;44,24;6,8;2,976;0,21%;8,03%;
07/01/2011;1046416,17;0;23,78;-4,57;2,882;0,19%;8,82%;
07/01/2011;243948,82;0;46,25;7,92;3,287;0,13%;8,95%;
07/01/2011;900646,94;0;24,5;-4,17;2,98;0,13%;10,40%;
07/01/2011;649289,75;0;34,42;1,34;3,193;0,14%;8,55%;
07/01/2011;384659,85;0;54,11;12,28;2,942;0,21%;8,40%;
07/01/2011;542464,02;0;54,11;12,28;2,976;0,21%;8,40%;
07/01/2011;386344,54;0;37,64;3,13;3,287;0,13%;14,02%;
07/01/2011;1224475,12;0;52,74;11,52;2,976;0,21%;8,40%;
07/01/2011;894280,19;0;24,05;-4,42;3,193;0,13%;5,11%;
07/01/2011;1153596,53;0;23,76;-4,58;2,882;0,19%;7,24%;
07/01/2011;592947,75;0;43,43;6,35;3,287;0,13%;8,74%;
07/01/2011;611796,61;0;40,47;4,71;2,976;0,20%;10,40%;
07/01/2011;288320,38;0;16,94;-8,37;2,891;0,13%;7,22%;
07/01/2011;680254,35;0;34,32;1,29;3,193;0,18%;8,55%;
14/01/2011;1391013,96;0;35,4;1,89;2,983;0,21%;7,74%;
14/01/2011;1744193,58;0;33,02;0,57;2,983;0,21%;8,03%;
14/01/2011;381061,1;0;44,76;7,09;2,983;0,21%;7,55%;
14/01/2011;1865502,46;0;31,6;-0,22;2,992;0,13%;8,35%;
14/01/2011;260636,71;0;37,74;3,19;2,983;0,21%;6,63%;
14/01/2011;1306194,55;0;38,37;3,54;2,983;0,21%;6,86%;
14/01/2011;547384,9;0;11,32;-11,49;2,911;0,19%;8,82%;
14/01/2011;809646,66;0;31,62;-0,21;2,983;0,21%;6,26%;
14/01/2011;458086,69;0;36,43;2,46;2,983;0,21%;6,42%;
14/01/2011;1710803,59;0;49,98;9,99;3,312;0,13%;8,74%;
14/01/2011;1194449,78;0;45,34;7,41;2,983;0,21%;7,55%;
14/01/2011;812011,8;0;43,15;6,19;3,312;0,13%;14,02%;
14/01/2011;1682316,31;0;20,6;-6,33;2,903;0,13%;8,35%;
14/01/2011;1699095,9;0;24,78;-4,01;3,205;0,18%;8,55%;
14/01/2011;479424,2;0;19,53;-6,93;3,367;0,13%;7,77%;
14/01/2011;470365,59;0;17,46;-8,08;2,911;0,19%;6,61%;
14/01/2011;758510,36;0;16,57;-8,57;2,903;0,13%;6,87%;
14/01/2011;777175,28;0;22,69;-5,17;3,215;0,13%;9,13%;
14/01/2011;1181204,53;0;21,68;-5,73;3,367;0,13%;7,77%;
14/01/2011;1884345,01;0;20,39;-6,45;3,205;0,20%;7,34%;
14/01/2011;650789,13;0;34,14;1,19;2,983;0,21%;8,03%;
14/01/2011;807535,52;0;24,76;-4,02;3,215;0,13%;8,46%;
14/01/2011;1016756,1;0;18,2;-7,67;3,215;0,13%;5,11%;
14/01/2011;1167740,2;0;22,41;-5,33;3,367;0,13%;8,25%;
14/01/2011;572360,83;0;18,3;-7,61;3,205;0,20%;7,34%;
14/01/2011;812323,29;0;16,7;-8,5;3,215;0,13%;7,91%;
14/01/2011;1532308,62;0;25,7;-3,5;3,367;0,13%;7,83%;
14/01/2011;1098286,61;0;43,15;6,19;3,312;0,13%;14,02%;
14/01/2011;426905,26;0;24,76;-4,02;3,215;0,13%;10,26%;
14/01/2011;465408,72;0;34,14;1,19;2,983;0,21%;8,03%;
14/01/2011;1350730,31;0;34,14;1,19;2,983;0,21%;8,03%;
14/01/2011;1028206,51;0;21,69;-5,73;2,911;0,19%;8,82%;
14/01/2011;259527,75;0;53,63;12,02;3,312;0,13%;8,95%;
14/01/2011;898610,33;0;30,75;-0,69;2,992;0,13%;10,40%;
14/01/2011;687670,78;0;25,7;-3,5;3,205;0,13%;8,55%;
14/01/2011;410497,73;0;42,87;6,04;2,971;0,21%;8,40%;
14/01/2011;525616,9;0;42,87;6,04;2,983;0,21%;8,40%;
14/01/2011;356138,79;0;43,15;6,19;3,312;0,13%;14,02%;
14/01/2011;1193199,39;0;41,74;5,41;2,983;0,21%;8,40%;
14/01/2011;771315,62;0;18,55;-7,47;3,215;0,13%;5,11%;
14/01/2011;1052609,16;0;22,44;-5,31;2,911;0,19%;7,24%;
14/01/2011;613899,15;0;49,98;9,99;3,312;0,13%;8,74%;
14/01/2011;614940,07;0;43,45;6,36;2,983;0,20%;10,40%;
14/01/2011;292859,36;0;20,6;-6,33;2,903;0,13%;7,22%;
14/01/2011;654018,95;0;24,78;-4,01;3,205;0,18%;8,55%;
21/01/2011;1327405,42;0;44,04;6,69;3,016;0,21%;7,74%;
21/01/2011;1751384,9;0;41,4;5,22;3,016;0,21%;8,03%;
21/01/2011;350876,7;0;50,74;10,41;3,016;0,22%;7,55%;
21/01/2011;1886393,94;0;38,34;3,52;3,017;0,13%;8,35%;
21/01/2011;275313,34;0;45,41;7,45;3,016;0,21%;6,63%;
21/01/2011;1261253,18;0;46,2;7,89;3,016;0,21%;6,86%;
21/01/2011;521539,46;0;25,4;-3,67;2,973;0,19%;8,82%;
21/01/2011;822668,23;0;42,06;5,59;3,016;0,22%;6,26%;
21/01/2011;454021,69;0;44,72;7,07;3,016;0,22%;6,42%;
21/01/2011;1677556,18;0;56,75;13,75;3,336;0,13%;8,74%;
21/01/2011;1187776,19;0;51,51;10,84;3,016;0,22%;7,55%;
21/01/2011;802105,5;0;53,53;11,96;3,223;0,13%;14,02%;
21/01/2011;1770177,37;0;34,8;1,56;2,934;0,13%;8,35%;
21/01/2011;1743188,87;0;30,55;-0,81;3,229;0,18%;8,55%;
21/01/2011;487311,03;0;21,84;-5,64;3,391;0,13%;7,77%;
21/01/2011;462888,13;0;28,6;-1,89;2,973;0,19%;6,61%;
21/01/2011;755804,37;0;26,62;-2,99;2,934;0,13%;6,87%;
21/01/2011;891148,55;0;22,55;-5,25;3,232;0,13%;9,13%;
21/01/2011;1212967,84;0;22,8;-5,11;3,391;0,13%;7,77%;
21/01/2011;1781805,66;0;27,43;-2,54;3,229;0,21%;7,34%;
21/01/2011;663941,73;0;42,72;5,96;3,016;0,21%;8,03%;
21/01/2011;855001,02;0;26,8;-2,89;3,232;0,14%;8,46%;
21/01/2011;1110706,06;0;15,58;-9,12;3,232;0,13%;5,11%;
21/01/2011;1107170,39;0;23,69;-4,62;3,391;0,13%;8,25%;
21/01/2011;568093,57;0;23,21;-4,88;3,229;0,21%;7,34%;
21/01/2011;809833,21;0;12,98;-10,57;3,232;0,13%;7,91%;
21/01/2011;1517029,9;0;30,13;-1,04;3,391;0,14%;7,83%;
21/01/2011;1079669,11;0;53,53;11,96;3,223;0,13%;14,02%;
21/01/2011;445134,15;0;26,8;-2,89;3,232;0,13%;10,26%;
21/01/2011;439132,62;0;42,72;5,96;3,016;0,21%;8,03%;
21/01/2011;1344167,13;0;42,72;5,96;3,016;0,21%;8,03%;
21/01/2011;1078348,91;0;34,54;1,41;2,973;0,19%;8,82%;
21/01/2011;244856,44;0;59,46;15,26;3,336;0,13%;8,95%;
21/01/2011;891025,39;0;39,57;4,21;3,017;0,13%;10,40%;
21/01/2011;659902,07;0;30,13;-1,04;3,229;0,14%;8,55%;
21/01/2011;399191,05;0;51,18;10,66;2,98;0,21%;8,40%;
21/01/2011;526486,82;0;51,18;10,66;3,016;0,21%;8,40%;
21/01/2011;341098,08;0;53,53;11,96;3,223;0,13%;14,02%;
21/01/2011;1243370,74;0;50,25;10,14;3,016;0,21%;8,40%;
21/01/2011;764014,75;0;14,64;-9,64;3,232;0,13%;5,11%;
21/01/2011;1088025,8;0;32,7;0,39;2,973;0,19%;7,24%;
21/01/2011;533414,62;0;56,75;13,75;3,336;0,13%;8,74%;
21/01/2011;601004,79;0;53,05;11,69;3,016;0,20%;10,40%;
21/01/2011;276157,8;0;34,8;1,56;2,934;0,13%;7,22%;
21/01/2011;644285,33;0;30,55;-0,81;3,229;0,18%;8,55%;
28/01/2011;1316899,31;0;43,83;6,57;3,01;0,21%;7,74%;
28/01/2011;1695371,68;0;42,83;6,02;3,01;0,21%;8,03%;
28/01/2011;364866,24;0;48,71;9,28;3,01;0,22%;7,55%;
28/01/2011;1814240,85;0;40,6;4,78;3,022;0,13%;8,35%;
28/01/2011;279088,39;0;44,5;6,94;3,01;0,21%;6,63%;
28/01/2011;1287034,7;0;44,98;7,21;3,01;0,21%;6,86%;
28/01/2011;513372,17;0;10,11;-12,16;3,008;0,21%;8,82%;
28/01/2011;782256,66;0;39,26;4,03;3,01;0,22%;6,26%;
28/01/2011;463561,48;0;43,9;6,61;3,01;0,22%;6,42%;
28/01/2011;1715769,05;0;53,03;11,68;3,231;0,13%;8,74%;
28/01/2011;1100418,69;0;51,04;10,58;3,01;0,22%;7,55%;
28/01/2011;873119,06;0;50,74;10,41;3,342;0,13%;14,02%;
28/01/2011;1633663,12;0;31,64;-0,2;2,96;0,13%;8,35%;
28/01/2011;1613718,38;0;24,05;-4,42;3,237;0,18%;8,55%;
28/01/2011;481119,6;0;19,61;-6,88;3,402;0,13%;7,77%;
28/01/2011;448391,99;0;20,8;-6,22;3,008;0,21%;6,61%;
28/01/2011;736335,69;0;22,16;-5,47;2,96;0,13%;6,87%;
28/01/2011;849540,85;0;14,84;-9,53;3,243;0,13%;9,13%;
28/01/2011;1284185,49;0;20,66;-6,3;3,402;0,13%;7,77%;
28/01/2011;1761506,68;0;23,21;-4,88;3,237;0,21%;7,34%;
28/01/2011;649878,29;0;44,04;6,69;3,01;0,21%;8,03%;
28/01/2011;799369,15;0;20,61;-6,33;3,243;0,14%;8,46%;
28/01/2011;1083657,61;0;10,91;-11,72;3,243;0,13%;5,11%;
28/01/2011;1126921,34;0;17,91;-7,83;3,402;0,13%;8,25%;
28/01/2011;600448,69;0;18,92;-7,27;3,237;0,21%;7,34%;
28/01/2011;817485,14;0;5,54;-14,7;3,243;0,13%;7,91%;
28/01/2011;1421111,55;0;23,64;-4,64;3,402;0,14%;7,83%;
28/01/2011;1127859,69;0;50,74;10,41;3,342;0,13%;14,02%;
28/01/2011;410426,97;0;20,61;-6,33;3,243;0,13%;10,26%;
28/01/2011;425989,04;0;44,04;6,69;3,01;0,21%;8,03%;
28/01/2011;1254955,68;0;44,04;6,69;3,01;0,21%;8,03%;
28/01/2011;1006814,85;0;34,86;1,59;3,008;0,21%;8,82%;
28/01/2011;231155,9;0;56,62;13,68;3,231;0,13%;8,95%;
28/01/2011;836717,75;0;34,68;1,49;3,022;0,13%;10,40%;
28/01/2011;633289,78;0;23,64;-4,64;3,237;0,14%;8,55%;
28/01/2011;372174,12;0;48,74;9,3;2,995;0,21%;8,40%;
28/01/2011;513672,36;0;48,74;9,3;3,01;0,21%;8,40%;
28/01/2011;357557,16;0;50,74;10,41;3,342;0,13%;14,02%;
28/01/2011;1158698,44;0;47,94;8,86;3,01;0,21%;8,40%;
28/01/2011;775910,43;0;9,51;-12,49;3,243;0,13%;5,11%;
28/01/2011;1026439,93;0;32,23;0,13;3,008;0,21%;7,24%;
28/01/2011;499081,79;0;53,03;11,68;3,231;0,13%;8,74%;
28/01/2011;562558,27;0;44,98;7,21;3,01;0,20%;10,40%;
28/01/2011;276011,4;0;31,64;-0,2;2,96;0,13%;7,22%;
28/01/2011;617207,58;0;24,05;-4,42;3,237;0,18%;8,55%;
04/02/2011;1606629,58;0;42,27;5,71;2,989;0,21%;7,74%;
04/02/2011;1929346,23;0;38,25;3,47;2,989;0,21%;8,03%;
04/02/2011;438516,53;0;45,95;7,75;2,989;0,22%;7,55%;
04/02/2011;2119086,04;0;34,61;1,45;2,996;0,13%;8,35%;
04/02/2011;329613,2;0;41,67;5,37;2,989;0,21%;6,63%;
04/02/2011;1514999,17;0;40,59;4,77;2,989;0,21%;6,86%;
04/02/2011;558027,77;0;-2,06;-18,92;3,011;0,19%;8,82%;
04/02/2011;944594,78;0;24,48;-4,18;2,989;0,22%;6,26%;
04/02/2011;544612,28;0;31,82;-0,1;2,989;0,22%;6,42%;
04/02/2011;1968045,91;0;44,88;7,16;3,348;0,13%;8,74%;
04/02/2011;1422546,05;0;47,17;8,43;2,989;0,22%;7,55%;
04/02/2011;1046068,17;0;45,14;7,3;3,348;0,13%;14,02%;
04/02/2011;1848186,58;0;23,35;-4,81;2,974;0,13%;8,35%;
04/02/2011;1995891,87;0;28,73;-1,82;3,231;0,18%;8,55%;
04/02/2011;556550,85;0;20,69;-6,28;3,4;0,13%;7,77%;
04/02/2011;479263,15;0;13,64;-10,2;3,011;0,19%;6,61%;
04/02/2011;816603,05;0;11,29;-11,51;2,974;0,13%;6,87%;
04/02/2011;1055841,24;0;20,79;-6,23;3,24;0,13%;9,13%;
04/02/2011;1370562,11;0;21,02;-6,1;3,4;0,13%;7,77%;
04/02/2011;2351143,07;0;28,58;-1,9;3,231;0,21%;7,34%;
04/02/2011;596218,24;0;36,33;2,41;2,989;0,21%;8,03%;
04/02/2011;946060,98;0;26,39;-3,12;3,24;0,14%;8,46%;
04/02/2011;1159438,53;0;14,5;-9,72;3,24;0,13%;5,11%;
04/02/2011;1225182,04;0;23,83;-4,54;3,4;0,13%;8,25%;
04/02/2011;639830,45;0;23,94;-4,48;3,231;0,21%;7,34%;
04/02/2011;911807,02;0;11,17;-11,57;3,24;0,13%;7,91%;
04/02/2011;1628100,79;0;28,7;-1,83;3,4;0,14%;7,83%;
04/02/2011;1564897,32;0;45,14;7,3;3,348;0,13%;14,02%;
04/02/2011;504126,89;0;26,39;-3,12;3,24;0,13%;10,26%;
04/02/2011;490970,95;0;36,33;2,41;2,989;0,21%;8,03%;
04/02/2011;1443206,46;0;36,33;2,41;2,989;0,21%;8,03%;
04/02/2011;1070457,8;0;15,47;-9,18;3,011;0,19%;8,82%;
04/02/2011;234218,03;0;49,26;9,59;3,348;0,13%;8,95%;
04/02/2011;971932,87;0;23,82;-4,54;2,996;0,13%;10,40%;
04/02/2011;747577,05;0;28,7;-1,83;3,231;0,14%;8,55%;
04/02/2011;417521,7;0;46,68;8,16;2,98;0,21%;8,40%;
04/02/2011;583835,18;0;46,68;8,16;2,989;0,21%;8,40%;
04/02/2011;402341,76;0;45,14;7,3;3,348;0,13%;14,02%;
04/02/2011;1343773,94;0;45,96;7,76;2,989;0,21%;8,40%;
04/02/2011;904261,65;0;13,29;-10,39;3,24;0,13%;5,11%;
04/02/2011;1179420,5;0;14,56;-9,69;3,011;0,19%;7,24%;
04/02/2011;586886,16;0;44,88;7,16;3,348;0,13%;8,74%;
04/02/2011;651521,77;0;33,21;0,67;2,989;0,20%;10,40%;
04/02/2011;293953,08;0;23,35;-4,81;2,974;0,13%;7,22%;
04/02/2011;759442,33;0;28,73;-1,82;3,231;0,18%;8,55%;
11/02/2011;1649614,93;1;36,39;2,44;3,022;0,21%;7,74%;
11/02/2011;2168041,61;1;33,19;0,66;3,022;0,21%;8,03%;
11/02/2011;430526,21;1;43,57;6,43;3,022;0,22%;7,55%;
11/02/2011;2187847,29;1;33,29;0,72;3,033;0,13%;8,35%;
11/02/2011;311590,54;1;38,25;3,47;3,022;0,21%;6,63%;
11/02/2011;1486920,17;1;39,38;4,1;3,022;0,21%;6,86%;
11/02/2011;559903,13;1;10,24;-12,09;3,037;0,19%;8,82%;
11/02/2011;996147,39;1;28,26;-2,08;3,022;0,22%;6,26%;
11/02/2011;555279,02;1;34,13;1,18;3,022;0,21%;6,42%;
11/02/2011;2115408,31;1;51,51;10,84;3,381;0,13%;8,74%;
11/02/2011;1419236,9;1;44,61;7,01;3,022;0,22%;7,55%;
11/02/2011;1086421,57;1;51,3;10,72;3,381;0,13%;14,02%;
11/02/2011;1944438,9;1;30,83;-0,65;3,034;0,13%;8,35%;
11/02/2011;1980405,03;1;30,3;-0,94;3,239;0,18%;8,55%;
11/02/2011;582864,35;1;21,64;-5,76;3,416;0,13%;7,77%;
11/02/2011;466806,89;1;15,02;-9,43;3,037;0,19%;6,61%;
11/02/2011;813211,46;1;14,19;-9,89;3,034;0,13%;6,87%;
11/02/2011;1122053,58;1;24,3;-4,28;3,255;0,13%;9,13%;
11/02/2011;1430851,11;1;21,79;-5,67;3,416;0,13%;7,77%;
11/02/2011;2211388,14;1;25,38;-3,68;3,239;0,21%;7,34%;
11/02/2011;771908,51;1;34,61;1,45;3,022;0,21%;8,03%;
11/02/2011;1009206,33;1;28,89;-1,73;3,255;0,14%;8,46%;
11/02/2011;1249786,4;1;21,52;-5,82;3,255;0,13%;5,11%;
11/02/2011;1341240,62;1;26,51;-3,05;3,416;0,13%;8,25%;
11/02/2011;615666,78;1;21,18;-6,01;3,239;0,21%;7,34%;
11/02/2011;1010711,08;1;15,12;-9,38;3,255;0,13%;7,91%;
11/02/2011;1636224,77;1;30,45;-0,86;3,416;0,14%;7,83%;
11/02/2011;1397301,38;1;51,3;10,72;3,381;0,13%;14,02%;
11/02/2011;550387,78;1;28,89;-1,73;3,255;0,13%;10,26%;
11/02/2011;470921,24;1;34,61;1,45;3,022;0,21%;8,03%;
11/02/2011;1539230,32;1;34,61;1,45;3,022;0,21%;8,03%;
11/02/2011;1124357,2;1;18,51;-7,49;3,037;0,19%;8,82%;
11/02/2011;276198,74;1;53,35;11,86;3,381;0,13%;8,95%;
11/02/2011;1015654,6;1;28,66;-1,86;3,033;0,13%;10,40%;
11/02/2011;859258,17;1;30,45;-0,86;3,239;0,14%;8,55%;
11/02/2011;401501,2;1;41,16;5,09;3,009;0,21%;8,40%;
11/02/2011;522514,32;1;41,16;5,09;3,022;0,21%;8,40%;
11/02/2011;377672,46;1;51,3;10,72;3,381;0,13%;14,02%;
11/02/2011;1227893,89;1;40,34;4,63;3,022;0,21%;8,40%;
11/02/2011;931939,52;1;16,87;-8,41;3,255;0,13%;5,11%;
11/02/2011;1150003,36;1;16,81;-8,44;3,037;0,19%;7,24%;
11/02/2011;628063,88;1;51,51;10,84;3,381;0,13%;8,74%;
11/02/2011;635650,98;1;40,65;4,81;3,022;0,21%;10,40%;
11/02/2011;307486,73;1;30,83;-0,65;3,034;0,13%;7,22%;
11/02/2011;766456;1;30,3;-0,94;3,239;0,18%;8,55%;
18/02/2011;1686842,78;0;57,36;14,09;3,045;0,21%;7,74%;
18/02/2011;2080884,82;0;57,83;14,35;3,045;0,21%;8,03%;
18/02/2011;432782,1;0;61,58;16,43;3,045;0,22%;7,55%;
18/02/2011;2316495,56;0;48,17;8,98;3,058;0,13%;8,35%;
18/02/2011;356622,61;0;58,83;14,91;3,045;0,21%;6,63%;
18/02/2011;1572117,54;0;59,61;15,34;3,045;0,21%;6,86%;
18/02/2011;572387,47;0;17,3;-8,17;3,051;0,19%;8,82%;
18/02/2011;1065108,64;0;50,64;10,36;3,045;0,22%;6,26%;
18/02/2011;610985,56;0;58,5;14,72;3,045;0,22%;6,42%;
18/02/2011;2106934,55;0;61,77;16,54;3,43;0,13%;8,74%;
18/02/2011;1554747,15;0;61,5;16,39;3,045;0,22%;7,55%;
18/02/2011;1128485,1;0;53,35;11,86;3,43;0,13%;14,02%;
18/02/2011;2003480,59;0;40,85;4,92;3,062;0,13%;8,35%;
18/02/2011;2019031,67;0;40,7;4,83;3,245;0,18%;8,55%;
18/02/2011;649993,5;0;33,06;0,59;3,42;0,13%;7,77%;
18/02/2011;491179,79;0;27,18;-2,68;3,051;0,19%;6,61%;
18/02/2011;860962,91;0;26,86;-2,86;3,062;0,13%;6,87%;
18/02/2011;1095058,57;0;31,59;-0,23;3,263;0,13%;9,13%;
18/02/2011;1457270,16;0;34,74;1,52;3,42;0,13%;7,77%;
18/02/2011;2258616,24;0;42,95;6,08;3,245;0,21%;7,34%;
18/02/2011;884701,92;0;59,87;15,48;3,045;0,21%;8,03%;
18/02/2011;975964,86;0;35,34;1,86;3,263;0,14%;8,46%;
18/02/2011;1369971,57;0;26,6;-3;3,263;0,13%;5,11%;
18/02/2011;1360150,12;0;34,04;1,13;3,42;0,13%;8,25%;
18/02/2011;634637,03;0;38,42;3,57;3,245;0,21%;7,34%;
18/02/2011;981978,02;0;19,63;-6,87;3,263;0,13%;7,91%;
18/02/2011;1709365,19;0;39,32;4,07;3,42;0,14%;7,83%;
18/02/2011;1514828,82;0;53,35;11,86;3,43;0,13%;14,02%;
18/02/2011;542529,21;0;35,34;1,86;3,263;0,13%;10,26%;
18/02/2011;417070,51;0;59,87;15,48;3,045;0,21%;8,03%;
18/02/2011;1539063,91;0;59,87;15,48;3,045;0,21%;8,03%;
18/02/2011;1183528,58;0;42,09;5,61;3,051;0,19%;8,82%;
18/02/2011;252349,6;0;62,03;16,68;3,43;0,13%;8,95%;
18/02/2011;1062629,3;0;45,12;7,29;3,058;0,13%;10,40%;
18/02/2011;865305,88;0;39,32;4,07;3,245;0,14%;8,55%;
18/02/2011;427175,03;0;57,48;14,16;3,017;0,21%;8,40%;
18/02/2011;536840,69;0;57,48;14,16;3,045;0,21%;8,40%;
18/02/2011;364606,7;0;53,35;11,86;3,43;0,13%;14,02%;
18/02/2011;1335233,74;0;58,2;14,56;3,045;0,21%;8,40%;
18/02/2011;968694,45;0;21,82;-5,66;3,263;0,13%;5,11%;
18/02/2011;1203399,64;0;39,39;4,11;3,051;0,19%;7,24%;
18/02/2011;556485,1;0;61,77;16,54;3,43;0,13%;8,74%;
18/02/2011;626627,77;0;59,15;15,08;3,045;0,21%;10,40%;
18/02/2011;280785,76;0;40,85;4,92;3,062;0,13%;7,22%;
18/02/2011;802253,41;0;40,7;4,83;3,245;0,18%;8,55%;
25/02/2011;1456800,28;0;62,9;17,17;3,065;0,21%;7,74%;
25/02/2011;1833511,08;0;60,8;16;3,065;0,21%;8,03%;
25/02/2011;397211,19;0;67,4;19,67;3,065;0,22%;7,55%;
25/02/2011;2078094,69;0;49;9,44;3,087;0,13%;8,35%;
25/02/2011;294659,5;0;63,35;17,42;3,065;0,21%;6,63%;
25/02/2011;1422600,43;0;62,86;17,14;3,065;0,22%;6,86%;
25/02/2011;546690,84;0;17,46;-8,08;3,101;0,19%;8,82%;
25/02/2011;917317,15;0;51,29;10,72;3,065;0,22%;6,26%;
25/02/2011;513107,2;0;59,01;15,01;3,065;0,22%;6,42%;
25/02/2011;1967996,71;0;53,59;11,99;3,398;0,13%;8,74%;
25/02/2011;1323999,36;0;68,74;20,41;3,065;0,22%;7,55%;
25/02/2011;1046203,72;0;48,45;9,14;3,53;0,13%;14,02%;
25/02/2011;1831933,95;0;33,17;0,65;3,12;0,13%;8,35%;
25/02/2011;1875708,88;0;35,78;2,1;3,274;0,18%;8,55%;
25/02/2011;547564,09;0;20,87;-6,18;3,452;0,13%;7,77%;
25/02/2011;475201,64;0;26,15;-3,25;3,101;0,19%;6,61%;
25/02/2011;767256,53;0;24,36;-4,24;3,12;0,13%;6,87%;
25/02/2011;1005983,31;0;26,15;-3,25;3,281;0,13%;9,13%;
25/02/2011;1296658,47;0;23,24;-4,87;3,452;0,13%;7,77%;
25/02/2011;1938608,52;0;33,2;0,67;3,274;0,21%;7,34%;
25/02/2011;768313,85;0;61,27;16,26;3,065;0,21%;8,03%;
25/02/2011;911245,43;0;30,23;-0,98;3,281;0,14%;8,46%;
25/02/2011;1206917,2;0;17;-8,33;3,281;0,13%;5,11%;
25/02/2011;1235121,33;0;26,09;-3,28;3,452;0,13%;8,25%;
25/02/2011;570816,34;0;28,36;-2,02;3,274;0,21%;7,34%;
25/02/2011;910298,44;0;16,3;-8,72;3,281;0,13%;7,91%;
25/02/2011;1688935,71;0;33,05;0,58;3,452;0,14%;7,83%;
25/02/2011;1311796,91;0;48,45;9,14;3,53;0,13%;14,02%;
25/02/2011;483660,15;0;30,23;-0,98;3,281;0,13%;10,26%;
25/02/2011;432687,97;0;61,27;16,26;3,065;0,21%;8,03%;
25/02/2011;1365678,22;0;61,27;16,26;3,065;0,21%;8,03%;
25/02/2011;1054754,67;0;33;0,56;3,101;0,19%;8,82%;
25/02/2011;242901,21;0;54,89;12,72;3,398;0,13%;8,95%;
25/02/2011;953331,45;0;44,57;6,98;3,087;0,13%;10,40%;
25/02/2011;841129,26;0;33,05;0,58;3,274;0,14%;8,55%;
25/02/2011;380279,44;0;67,73;19,85;3,053;0,21%;8,40%;
25/02/2011;514758,19;0;67,73;19,85;3,065;0,21%;8,40%;
25/02/2011;354232,34;0;48,45;9,14;3,53;0,13%;14,02%;
25/02/2011;1240921,19;0;67,77;19,87;3,065;0,21%;8,40%;
25/02/2011;888869,27;0;16,5;-8,61;3,281;0,13%;5,11%;
25/02/2011;1099714,93;0;26,1;-3,28;3,101;0,19%;7,24%;
25/02/2011;526904,08;0;53,59;11,99;3,398;0,13%;8,74%;
25/02/2011;592340,01;0;58,37;14,65;3,065;0,21%;10,40%;
25/02/2011;279427,93;0;33,17;0,65;3,12;0,13%;7,22%;
25/02/2011;733716,78;0;35,78;2,1;3,274;0,18%;8,55%;
04/03/2011;1636263,41;0;59,58;15,32;3,288;0,21%;7,74%;
04/03/2011;1981607,78;0;57,77;14,32;3,288;0,21%;8,03%;
04/03/2011;437084,51;0;65,11;18,39;3,288;0,22%;7,55%;
04/03/2011;2103455,75;0;46,56;8,09;3,305;0,13%;8,35%;
04/03/2011;329033,66;0;60,35;15,75;3,288;0,21%;6,63%;
04/03/2011;1502617,99;0;60,45;15,81;3,288;0,22%;6,86%;
04/03/2011;551378,39;0;21,84;-5,64;3,232;0,19%;8,82%;
04/03/2011;935266,43;0;53,18;11,77;3,288;0,22%;6,26%;
04/03/2011;542016,18;0;60,67;15,93;3,288;0,22%;6,42%;
04/03/2011;1958003,19;0;56,96;13,87;3,674;0,13%;8,74%;
04/03/2011;1399456,99;0;66,5;19,17;3,288;0,22%;7,55%;
04/03/2011;1085248,21;0;51,72;10,96;3,674;0,13%;14,02%;
04/03/2011;1894960,68;0;34,23;1,24;3,23;0,13%;8,35%;
04/03/2011;2041215,61;0;38,65;3,69;3,433;0,18%;8,55%;
04/03/2011;573374,49;0;28,16;-2,13;3,605;0,13%;7,77%;
04/03/2011;484829,07;0;31,77;-0,13;3,232;0,19%;6,61%;
04/03/2011;816138,33;0;24,21;-4,33;3,23;0,13%;6,87%;
04/03/2011;1063310,62;0;28,49;-1,95;3,437;0,13%;9,13%;
04/03/2011;1433569,44;0;29,28;-1,51;3,605;0,13%;7,77%;
04/03/2011;2143424,61;0;37,33;2,96;3,433;0,21%;7,34%;
04/03/2011;796277,72;0;59,52;15,29;3,288;0,21%;8,03%;
04/03/2011;997353,15;0;33,52;0,84;3,437;0,14%;8,46%;
04/03/2011;1301185,28;0;20,67;-6,29;3,437;0,13%;5,11%;
